year,title,rating,Execution time
1986,Black Moon Rising,2.8,
1986,No Mercy,2.8,
1986,Cobra,2.7,
1986,Raw Deal,2.7,
1986,Raw Deal,2.7,
1986,Cobra,2.7,
1986,King Kong Lives,2.7,
1986,Critters,2.7,
1986,Psycho III,2.6,
1986,Soul Man,2.6,
1986,Howard the Duck,2.6,
1986,Jason Lives: Friday the 13th Part VI,0,
1986,Deadly Friend,0,
1986,Biggles,0,
1986,Chopping Mall,0,
1986,Clockwise,0,
1986,Maximum Overdrive,0,
1986,Murphy's Law,0,
1986,Top Gun,0,
1986,Varjoja paratiisissa,0,
1986,Hombre mirando al sudeste,0,
1986,El amor brujo,0,
1986,Dogs in Space,0,
1986,My Chauffeur,0,
1986,Lady Jane,0,
1986,Poltergeist II: The Other Side,0,
1986,Koneko monogatari,0,
1986,"'night, Mother",0,
1986,Reform School Girls,0,
1986,Witchboard,0,
1986,Class of Nuke 'Em High,0,
1986,The Frog Prince,0,
1986,Gothic,0,
1986,Allan Quatermain and the Lost City of Gold,0,
1986,Rawhead Rex,0,
1986,Armed and Dangerous,0,
1986,Born American,0,
1986,Deadtime Stories,0,
1986,Desert Bloom,0,
1986,Monster in the Closet,0,
1986,Big Trouble in Little China,0,
1986,Extremities,0,
1986,"The Karate Kid, Part II",0,
1986,Stand by Me,0,
1986,Absolute Beginners,0,
1986,Haunted Honeymoon,0,
1986,Shanghai Surprise,0,
1986,Let's Get Harry,0,
1986,Flight of the Navigator,0,
1986,Thrashin',0,
1986,Mauvais sang,0,
1986,Care Bears Movie II: A New Generation,0,
1986,Iron Eagle,0,
1986,Meatballs III: Summer Job,0,
1986,Ying hung boon sik,0,
1986,Club Paradise,0,
1986,Night of the Creeps,0,
1986,Flight of the Navigator,0,
1986,Sorority House Massacre,0,
1987,Mannequin,NULL,
1987,Over the Top,NULL,
1987,Django 2: il grande ritorno,NULL,
1987,Withnail & I,4.4,
1987,Der Himmel über Berlin,4.4,
1987,Der Himmel über Berlin,4.4,
1987,Babettes gæstebud,4.2,
1987,Au revoir les enfants,4.2,
1987,Housekeeping,4.2,
1987,The Year My Voice Broke,4.1,
1987,Swimming to Cambodia,4.1,
1987,Out of Rosenheim,4,
1987,Full Metal Jacket,4,
1987,The Princess Bride,4,
1987,Pelle erobreren,3.9,
1987,Empire of the Sun,3.9,
1987,Maurice,3.9,
1987,The Untouchables,3.8,
1987,Barfly,3.8,
1987,La ley del deseo,3.8,
1987,House of Games,3.8,
1987,Cry Freedom,3.8,
1987,Sammy and Rosie Get Laid,3.8,
1987,Radio Days,3.8,
1987,Evil Dead II,3.8,
1987,The Lost Boys,3.7,
1987,Eddie Murphy Raw,3.7,
1987,Ôritsu uchûgun Oneamisu no tsubasa,3.7,
1987,Hope and Glory,3.7,
1987,84 Charing Cross Road,3.7,
1987,Cobra Verde,3.7,
1987,Tras el cristal,3.7,
1987,Prick Up Your Ears,3.7,
1987,The Last Emperor,3.7,
1987,The Lost Boys,3.7,
1987,Dirty Dancing,3.7,
1987,Angel Heart,3.6,
1987,The Monster Squad,3.6,
1987,Lethal Weapon,3.6,
1987,Raising Arizona,3.6,
1987,Intervista,3.6,
1987,Lethal Weapon,3.6,
1987,Spaceballs,3.5,
1987,Some Kind of Wonderful,3.5,
1987,Broadcast News,3.5,
1987,"Good Morning, Vietnam",3.5,
1987,Predator,3.5,
1987,Predator,3.5,
1987,Near Dark,3.5,
1987,Wall Street,3.5,
1987,Predator,3.5,
1987,"Planes, Trains & Automobiles",3.4,
1987,Three O'Clock High,3.4,
1987,The Stepfather,3.4,
1987,Hellraiser,3.4,
1987,Hamburger Hill,3.4,
1987,The Fourth Protocol,3.4,
1987,Gardens of Stone,3.4,
1987,Ironweed,3.4,
1987,Moonstruck,3.4,
1987,The Fourth Protocol,3.4,
1987,Less Than Zero,3.4,
1987,Hiding Out,3.3,
1987,Prince of Darkness,3.3,
1987,Tough Guys Don't Dance,3.3,
1987,Epidemic,3.3,
1987,Straight to Hell,3.3,
1987,No Way Out,3.3,
1987,Tough Guys Don't Dance,3.3,
1987,Can't Buy Me Love,3.3,
1987,Amazon Women on the Moon,3.2,
1987,Overboard,3.2,
1987,The Running Man,3.2,
1987,Square Dance,3.2,
1987,La Bamba,3.2,
1987,*batteries not included,3.2,
1987,From the Hip,3.2,
1987,Adventures in Babysitting,3.2,
1987,Fatal Attraction,3.2,
1987,The Witches of Eastwick,3.2,
1987,Extreme Prejudice,3.1,
1987,Beverly Hills Cop II,3.1,
1987,A Prayer for the Dying,3.1,
1987,Innerspace,3.1,
1987,A Nightmare on Elm Street 3: Dream Warriors,3.1,
1987,Tin Men,3.1,
1987,The Living Daylights,3.1,
1987,Project X,3.1,
1987,Date with an Angel,3.1,
1987,Light of Day,3.1,
1987,The Whistle Blower,3.1,
1987,RoboCop,3.1,
1987,Best Seller,3.1,
1987,The Secret of My Succe$s,3,
1987,Outrageous Fortune,3,
1987,The Big Town,3,
1987,Someone to Watch Over Me,3,
1987,Roxanne,3,
1987,Creepshow 2,3,
1987,Stakeout,2.9,
1987,Blind Date,2.9,
1987,Throw Momma from the Train,2.9,
1987,3 Men and a Baby,2.9,
1987,Blind Date,2.9,
1987,The Sicilian,2.9,
1987,The Umbrella Woman,2.9,
1987,The Allnighter,2.9,
1987,Summer School,2.9,
1987,Baby Boom,2.9,
1987,Back to the Beach,2.9,
1987,Death Before Dishonor,2.9,
1987,Nadine,2.8,
1987,Fatal Beauty,2.8,
1987,Maid to Order,2.8,
1987,Making Mr. Right,2.8,
1987,The Pick-up Artist,2.8,
1987,Giulia e Giulia,2.7,
1987,Beyond Therapy,2.7,
1987,Burglar,2.7,
1987,Police Academy 4: Citizens on Patrol,2.7,
1987,Hello Again,2.7,
1987,The Garbage Pail Kids Movie,2.6,
1987,Masters of the Universe,2.6,
1987,Revenge of the Nerds II: Nerds in Paradise,2.6,
1987,Superman IV: The Quest for Peace,2.5,
1987,Jaws: The Revenge,2.5,
1987,Ishtar,2.3,
1987,Rent-a-Cop,2.3,
1987,Surf Nazis Must Die,0,
1987,American Ninja 2: The Confrontation,0,
1987,The Bedroom Window,0,
1987,Long xiong hu di,0,
1987,"Hol volt, hol nem volt",0,
1987,Big Bad Mama II,0,
1987,Bad Taste,0,
1987,Campus Man,0,
1987,Return to Horror High,0,
1987,Nekromantik,0,
1987,Sien nui yau wan,0,
1987,The Belly of an Architect,0,
1987,Dragnet,0,
1987,Benji the Hunted,0,
1987,Hong gao liang,0,
1987,Walk Like a Man,0,
1987,Slumber Party Massacre II,0,
1987,Deliria,0,
1987,Mascara,0,
1987,Amazing Grace and Chuck,0,
1987,Born in East L.A.,0,
1987,The Brave Little Toaster,0,
1987,Cherry 2000,0,
1987,Critical Condition,0,
1987,Howling III,0,
1987,Disorderlies,0,
1987,Ernest Goes to Camp,0,
1987,Family Viewing,0,
1987,Five Corners,0,
1987,Flowers in the Attic,0,
1987,The Glass Menagerie,0,
1987,"Good Morning, Babylon",0,
1987,Hollywood Shuffle,0,
1987,Hot Pursuit,0,
1987,A Claymation Christmas Celebration,0,
1987,Hunk,0,
1987,Leonard Part 6,0,
1987,Like Father Like Son,0,
1987,Made in Heaven,0,
1987,A Month in the Country,0,
1987,Morgan Stewart's Coming Home,0,
1987,My Demon Lover,0,
1987,North Shore,0,
1987,Matewan,0,
1987,Hello Mary Lou: Prom Night II,0,
1987,Sien nui yau wan,0,
1987,Harry and the Hendersons,0,
1987,Who's That Girl,0,
1987,Robotto kânibaru,0,
1987,House II: The Second Story,0,
1987,Benji the Hunted,0,
1987,White Water Summer,0,
1987,Angustia,0,
1987,Death Wish 4: The Crackdown,0,
1987,Steel Dawn,0,
1988,Brain Damage,NULL,
1988,Dom za vesanje,4.5,
1988,Nuovo Cinema Paradiso,4.4,
1988,Tonari no Totoro,4.3,
1988,Hotaru no haka,4.3,
1988,Drowning by Numbers,4.2,
1988,Krótki film o zabijaniu,4.2,
1988,"Distant Voices, Still Lives",4.2,
1988,Le grand bleu,4.1,
1988,Salaam Bombay!,4.1,
1988,Akira,4,
1988,Mujeres al borde de un ataque de nervios,4,
1988,Mujeres al borde de un ataque de nervios,4,
1988,The Thin Blue Line,4,
1988,Torch Song Trilogy,4,
1988,Spoorloos,4,
1988,The Thin Blue Line,4,
1988,Imagine: John Lennon,4,
1988,Camille Claudel,3.9,
1988,Die Hard,3.9,
1988,The Unbearable Lightness of Being,3.9,
1988,Powaqqatsi,3.9,
1988,Salome's Last Dance,3.9,
1988,The Decline of Western Civilization Part II: The Metal Years,3.9,
1988,Die Hard,3.9,
1988,School Daze,3.8,
1988,Rain Man,3.8,
1988,Running on Empty,3.8,
1988,Another Woman,3.7,
1988,Dangerous Liaisons,3.7,
1988,The Last Temptation of Christ,3.7,
1988,Mississippi Burning,3.7,
1988,Dangerous Liaisons,3.7,
1988,Une affaire de femmes,3.7,
1988,Talk Radio,3.6,
1988,The Milagro Beanfield War,3.6,
1988,Midnight Run,3.6,
1988,L'ours,3.6,
1988,Stand and Deliver,3.6,
1988,Crossing Delancey,3.6,
1988,Eight Men Out,3.6,
1988,Dead Ringers,3.6,
1988,Dead Ringers,3.6,
1988,Lady in White,3.5,
1988,The Accused,3.5,
1988,Apartment Zero,3.5,
1988,They Live,3.5,
1988,Clara's Heart,3.5,
1988,To Kill a Priest,3.5,
1988,Who Framed Roger Rabbit,3.5,
1988,Miracle Mile,3.5,
1988,Madame Sousatzka,3.5,
1988,Stealing Home,3.5,
1988,Young Guns,3.5,
1988,Things Change,3.5,
1988,Willow,3.4,
1988,I'm Gonna Git You Sucka,3.4,
1988,Dirty Rotten Scoundrels,3.4,
1988,Beetle Juice,3.4,
1988,Without a Clue,3.4,
1988,Bull Durham,3.4,
1988,For Keeps?,3.4,
1988,Big,3.4,
1988,Coming to America,3.4,
1988,Big,3.4,
1988,A Fish Called Wanda,3.4,
1988,Permanent Record,3.4,
1988,Gorillas in the Mist: The Story of Dian Fossey,3.3,
1988,Colors,3.3,
1988,Evil Angels,3.3,
1988,Vibes,3.3,
1988,Scrooged,3.3,
1988,The Land Before Time,3.3,
1988,Oliver & Company,3.3,
1988,Evil Angels,3.3,
1988,Tucker: The Man and His Dream,3.2,
1988,The Naked Gun: From the Files of Police Squad!,3.2,
1988,Clean and Sober,3.2,
1988,Sweet Hearts Dance,3.2,
1988,Frantic,3.2,
1988,Shoot to Kill,3.2,
1988,Hellbound: Hellraiser II,3.2,
1988,Track 29,3.2,
1988,The Accidental Tourist,3.2,
1988,The Dead Pool,3.2,
1988,Tucker: The Man and His Dream,3.2,
1988,The Boost,3.2,
1988,The Seventh Sign,3.1,
1988,Everybody's All-American,3.1,
1988,Distant Thunder,3.1,
1988,She's Having a Baby,3.1,
1988,Little Nikita,3.1,
1988,Halloween 4: The Return of Michael Myers,3.1,
1988,The Deceivers,3.1,
1988,Biloxi Blues,3.1,
1988,Stormy Monday,3.1,
1988,The Good Mother,3.1,
1988,Bat*21,3.1,
1988,Two Moon Junction,3.1,
1988,Bad Dreams,3.1,
1988,Working Girl,3.1,
1988,Masquerade,3.1,
1988,Criminal Law,3,
1988,The Presidio,3,
1988,Cocktail,3,
1988,36 fillette,3,
1988,Feds,3,
1988,A Nightmare on Elm Street 4: The Dream Master,3,
1988,A Handful of Dust,3,
1988,License to Drive,3,
1988,Off Limits,3,
1988,Tapeheads,3,
1988,Monkey Shines,2.9,
1988,Vampire's Kiss,2.9,
1988,Hero and the Terror,2.9,
1988,Switching Channels,2.9,
1988,Return of the Living Dead Part II,2.9,
1988,Memories of Me,2.9,
1988,The Couch Trip,2.9,
1988,The Lair of the White Worm,2.9,
1988,Pumpkinhead,2.9,
1988,Shakedown,2.9,
1988,The House on Carroll Street,2.9,
1988,Funny Farm,2.9,
1988,Rambo III,2.9,
1988,Full Moon in Blue Water,2.9,
1988,Moon Over Parador,2.9,
1988,Tequila Sunrise,2.9,
1988,Above the Law,2.8,
1988,Mr. North,2.8,
1988,"Bright Lights, Big City",2.8,
1988,Vice Versa,2.8,
1988,18 Again!,2.8,
1988,Punchline,2.8,
1988,Cocoon: The Return,2.7,
1988,Mac and Me,2.7,
1988,Twins,2.7,
1988,Red Heat,2.7,
1988,Mac and Me,2.7,
1988,Critters 2,2.6,
1988,Action Jackson,2.6,
1988,Young Einstein,2.6,
1988,Johnny Be Good,2.6,
1988,Earth Girls Are Easy,2.6,
1988,My Stepmother Is an Alien,2.5,
1988,Big Top Pee-wee,2.5,
1988,Arthur 2: On the Rocks,2.5,
1988,Caddyshack II,2.4,
1988,The Girl in a Swing,2.4,
1988,Dead Heat,0,
1988,High Spirits,0,
1988,Phantasm II,0,
1988,The Blob,0,
1988,Hot to Trot,0,
1988,Ernest Saves Christmas,0,
1988,"Elvira, Mistress of the Dark",0,
1988,Nosferatu a Venezia,0,
1988,Alien from L.A.,0,
1988,Howling IV: The Original Nightmare,0,
1988,Casual Sex?,0,
1988,The Man from Snowy River II,0,
1988,The Blob,0,
1988,Rocket Gibraltar,0,
1988,The New Adventures of Pippi Longstocking,0,
1988,Braddock: Missing in Action III,0,
1988,The Beast of War,0,
1988,Gandahar,0,
1988,Killer Klowns from Outer Space,0,
1988,For Queen & Country,0,
1988,Appointment with Death,0,
1988,The Adventures of Baron Munchausen,0,
1988,Cheerleader Camp,0,
1988,Moving,0,
1988,Ghoulies II,0,
1988,Messenger of Death,0,
1988,Police Academy 5: Assignment: Miami Beach,0,
1988,Some Girls,0,
1988,Return of the Killer Tomatoes!,0,
1988,Iron Eagle II,0,
1988,Some Girls,0,
1988,A Night in the Life of Jimmy Reardon,0,
1988,The Great Outdoors,0,
1988,Waxwork,0,
1988,L'homme qui plantait des arbres,0,
1988,The Serpent and the Rainbow,0,
1988,Taffin,0,
1988,Fright Night Part 2,0,
1988,Friday the 13th Part VII: The New Blood,0,
1988,Married to the Mob,0,
1988,Bloodsport,0,
1988,Pin,0,
1988,Stars and Bars,0,
1988,Mystic Pizza,0,
1988,The Navigator: A Mediaeval Odyssey,0,
1988,The Telephone,0,
1988,'Crocodile' Dundee II,0,
1988,Remando al viento,0,
1988,Paperhouse,0,
1988,U2: Rattle and Hum,0,
1988,Poltergeist III,0,
1988,Fresh Horses,0,
1989,Food of the Gods II,NULL,
1989,"""Alien Nation""",NULL,
1989,"""Lonesome Dove""",NULL,
1989,Stepfather II,NULL,
1989,Roadkill,NULL,
1989,"""Dragon Ball Z""",NULL,
1989,For All Mankind,4.1,
1989,Santa sangre,4.1,
1989,Crimes and Misdemeanors,4,
1989,Henry V,4,
1989,Henry V,4,
1989,Dip huet seung hung,4,
1989,Glory,4,
1989,Powwow Highway,4,
1989,Indiana Jones and the Last Crusade,3.9,
1989,The Cook the Thief His Wife & Her Lover,3.9,
1989,Jésus de Montréal,3.9,
1989,Shag,3.9,
1989,The Unbelievable Truth,3.9,
1989,Mystery Train,3.9,
1989,Getting It Right,3.9,
1989,Indiana Jones and the Last Crusade,3.9,
1989,Monsieur Hire,3.9,
1989,My Left Foot: The Story of Christy Brown,3.9,
1989,Longtime Companion,3.9,
1989,Romero,3.8,
1989,Shirley Valentine,3.8,
1989,Do the Right Thing,3.8,
1989,Dead Poets Society,3.8,
1989,Dead Poets Society,3.8,
1989,Lean on Me,3.7,
1989,Lean on Me,3.7,
1989,How to Get Ahead in Advertising,3.7,
1989,Heathers,3.7,
1989,Drugstore Cowboy,3.7,
1989,Say Anything...,3.6,
1989,Steel Magnolias,3.6,
1989,Sweetie,3.6,
1989,Last Exit to Brooklyn,3.6,
1989,Rosalie Goes Shopping,3.6,
1989,The Little Mermaid,3.6,
1989,Steel Magnolias,3.6,
1989,The Blood of Heroes,3.6,
1989,Trop belle pour toi,3.5,
1989,Christmas Vacation,3.5,
1989,The Abyss,3.5,
1989,When Harry Met Sally...,3.5,
1989,Back to the Future Part II,3.5,
1989,The Gods Must Be Crazy II,3.4,
1989,Chances Are,3.4,
1989,Driving Miss Daisy,3.4,
1989,New York Stories,3.4,
1989,Field of Dreams,3.4,
1989,Immediate Family,3.4,
1989,Casualties of War,3.4,
1989,Born on the Fourth of July,3.3,
1989,Bill & Ted's Excellent Adventure,3.3,
1989,The 'burbs,3.3,
1989,Dream a Little Dream,3.3,
1989,Cheetah,3.3,
1989,Chattahoochee,3.3,
1989,"See No Evil, Hear No Evil",3.3,
1989,Major League,3.3,
1989,"See No Evil, Hear No Evil",3.3,
1989,Sea of Love,3.3,
1989,"Sex, Lies, and Videotape",3.3,
1989,Harlem Nights,3.3,
1989,The Fabulous Baker Boys,3.2,
1989,Slaves of New York,3.2,
1989,The Package,3.2,
1989,Miss Firecracker,3.2,
1989,Best of the Best,3.2,
1989,The Mighty Quinn,3.2,
1989,True Believer,3.2,
1989,Staying Together,3.2,
1989,Road House,3.2,
1989,UHF,3.2,
1989,Uncle Buck,3.2,
1989,The War of the Roses,3.2,
1989,All Dogs Go to Heaven,3.2,
1989,Jacknife,3.2,
1989,Farewell to the King,3.2,
1989,Triumph of the Spirit,3.2,
1989,Ghostbusters II,3.2,
1989,Erik the Viking,3.2,
1989,Enemies: A Love Story,3.2,
1989,True Love,3.2,
1989,Parenthood,3.2,
1989,Stanley & Iris,3.1,
1989,Old Gringo,3.1,
1989,Cousins,3.1,
1989,The Wizard,3.1,
1989,The Wizard,3.1,
1989,Warlock,3.1,
1989,Licence to Kill,3.1,
1989,The Dream Team,3.1,
1989,Dead Calm,3.1,
1989,The Tall Guy,3.1,
1989,Cousins,3.1,
1989,Blind Fury,3.1,
1989,Fat Man and Little Boy,3.1,
1989,Weekend at Bernie's,3,
1989,"I, Madman",3,
1989,Tango & Cash,3,
1989,Great Balls of Fire!,3,
1989,Kinjite: Forbidden Subjects,3,
1989,Skin Deep,3,
1989,Prancer,3,
1989,Scenes from the Class Struggle in Beverly Hills,3,
1989,Halloween 5,3,
1989,"I, Madman",3,
1989,Speed Zone!,3,
1989,Weekend at Bernie's,3,
1989,Johnny Handsome,3,
1989,We're No Angels,2.9,
1989,We're No Angels,2.9,
1989,A Nightmare on Elm Street: The Dream Child,2.9,
1989,A Nightmare on Elm Street: The Dream Child,2.9,
1989,Look Who's Talking,2.9,
1989,Blaze,2.9,
1989,Fletch Lives,2.9,
1989,An Innocent Man,2.9,
1989,"Honey, I Shrunk the Kids",2.9,
1989,Gross Anatomy,2.9,
1989,Star Trek V: The Final Frontier,2.8,
1989,Pink Cadillac,2.8,
1989,The January Man,2.8,
1989,"The Karate Kid, Part III",2.8,
1989,She's Out of Control,2.8,
1989,Blue Steel,2.8,
1989,Family Business,2.8,
1989,Friday the 13th Part VIII: Jason Takes Manhattan,2.8,
1989,K-9,2.7,
1989,Leviathan,2.7,
1989,Her Alibi,2.7,
1989,Physical Evidence,2.6,
1989,She-Devil,2.6,
1989,Troop Beverly Hills,2.6,
1989,Cyborg,2.5,
1989,Gleaming the Cube,0,
1989,Bloodhounds of Broadway,0,
1989,Homer and Eddie,0,
1989,Dead Bang,0,
1989,Relentless,0,
1989,Disorganized Crime,0,
1989,A Dry White Season,0,
1989,"""Tales from the Crypt""",0,
1989,The Return of Swamp Thing,0,
1989,C.H.U.D. II - Bud the Chud,0,
1989,Little Nemo: Adventures in Slumberland,0,
1989,Queen of Hearts,0,
1989,Eddie and the Cruisers II: Eddie Lives!,0,
1989,Tetsuo,0,
1989,Lock Up,0,
1989,Chrome Hearts,0,
1989,The Experts,0,
1989,Black Rain,0,
1989,The Rachel Papers,0,
1989,A Grand Day Out with Wallace and Gromit,0,
1989,The Return of the Musketeers,0,
1989,Red Scorpion,0,
1989,Majo no takkyûbin,0,
1989,The Fly II,0,
1989,Pet Sematary,0,
1989,Talvisota,0,
1989,Kickboxer,0,
1989,Penn & Teller Get Killed,0,
1989,DeepStar Six,0,
1989,Coming Out,0,
1989,La vie et rien d'autre,0,
1989,American Ninja 3: Blood Hunt,0,
1989,Who's Harry Crumb?,0,
1989,Leningrad Cowboys Go America,0,
1989,Eat a Bowl of Tea,0,
1989,Kill Me Again,0,
1989,Anything But Love,0,
1989,Shocker,0,
1989,Puppetmaster,0,
1989,Music Box,0,
1989,No Holds Barred,0,
1989,Next of Kin,0,
1989,The Toxic Avenger Part III: The Last Temptation of Toxie,0,
1989,Let It Ride,0,
1989,Brenda Starr,0,
1989,Roger & Me,0,
1989,The Toxic Avenger Part II,0,
1989,Police Academy 6: City Under Siege,0,
1989,Arena,0,
1989,La chiesa,0,
1989,Three Fugitives,0,
1989,Little Monsters,0,
1989,Going Overboard,0,
1989,Cat Chaser,0,
1989,Turner & Hooch,0,
1989,How I Got Into College,0,
1989,Worth Winning,0,
1989,Wild Orchid,0,
1989,Black Rainbow,0,
1989,Creature Comforts,0,
1989,Society,0,
1990,"God afton, Herr Wallenberg - En Passionshistoria från verkligheten",NULL,
1990,The Spirit of '76,NULL,
1990,"Yo, la peor de todas",NULL,
1990,That's Black Entertainment,NULL,
1990,Goodfellas,4.3,
1990,Reise der Hoffnung,4.2,
1990,Dreams,4.1,
1990,Europa Europa,4.1,
1990,Paris Is Burning,4,
1990,Miller's Crossing,4,
1990,Rosencrantz & Guildenstern Are Dead,4,
1990,Le château de ma mère,4,
1990,An Angel at My Table,4,
1990,A Fei zheng chuan,4,
1990,Truly Madly Deeply,3.9,
1990,Ju Dou,3.9,
1990,La gloire de mon père,3.9,
1990,Metropolitan,3.9,
1990,Edward Scissorhands,3.8,
1990,Berkeley in the Sixties,3.8,
1990,The Sheltering Sky,3.8,
1990,The Field,3.8,
1990,The Krays,3.7,
1990,State of Grace,3.7,
1990,Átame!,3.7,
1990,Wild at Heart,3.7,
1990,King of New York,3.7,
1990,Mountains of the Moon,3.7,
1990,King of New York,3.7,
1990,Hidden Agenda,3.7,
1990,Jacob's Ladder,3.7,
1990,The Godfather: Part III,3.7,
1990,Misery,3.6,
1990,Dances with Wolves,3.6,
1990,Short Time,3.6,
1990,Awakenings,3.6,
1990,Conte de printemps,3.6,
1990,The Hunt for Red October,3.6,
1990,Dances with Wolves,3.6,
1990,The Long Walk Home,3.6,
1990,Das schreckliche Mädchen,3.6,
1990,Reversal of Fortune,3.5,
1990,Henry & June,3.5,
1990,Meet the Feebles,3.5,
1990,Ghost,3.5,
1990,Pretty Woman,3.5,
1990,3-4 x jûgatsu,3.5,
1990,Come See the Paradise,3.5,
1990,Memphis Belle,3.4,
1990,Back to the Future Part III,3.4,
1990,Men Don't Leave,3.4,
1990,The Comfort of Strangers,3.4,
1990,Pump Up the Volume,3.4,
1990,The Grifters,3.4,
1990,I Love You to Death,3.3,
1990,Postcards from the Edge,3.3,
1990,Home Alone,3.3,
1990,Quick Change,3.3,
1990,Cry-Baby,3.3,
1990,"After Dark, My Sweet",3.3,
1990,Total Recall,3.3,
1990,Nightbreed,3.3,
1990,Teenage Mutant Ninja Turtles,3.3,
1990,White Palace,3.2,
1990,Presumed Innocent,3.2,
1990,Young Guns II,3.2,
1990,Flatliners,3.2,
1990,The Witches,3.2,
1990,Hardware,3.2,
1990,Presumed Innocent,3.2,
1990,The Adventures of Ford Fairlane,3.2,
1990,White Hunter Black Heart,3.2,
1990,Internal Affairs,3.2,
1990,The Rescuers Down Under,3.2,
1990,Quigley Down Under,3.2,
1990,Bride of Re-Animator,3.1,
1990,Mr. & Mrs. Bridge,3.1,
1990,The Freshman,3.1,
1990,Men of Respect,3.1,
1990,Pacific Heights,3.1,
1990,Tales from the Darkside: The Movie,3.1,
1990,The Freshman,3.1,
1990,Lord of the Flies,3.1,
1990,The Freshman,3.1,
1990,Lord of the Flies,3.1,
1990,Mr. Destiny,3,
1990,The Handmaid's Tale,3,
1990,Gremlins 2: The New Batch,3,
1990,Bad Influence,3,
1990,Lionheart,3,
1990,Narrow Margin,3,
1990,Miami Blues,3,
1990,Flashback,3,
1990,The Russia House,3,
1990,My Blue Heaven,3,
1990,Days of Thunder,3,
1990,All the Vermeers in New York,3,
1990,Graffiti Bridge,3,
1990,Kindergarten Cop,3,
1990,Tremors,3,
1990,Mermaids,3,
1990,Tune in Tomorrow...,3,
1990,Delta Force 2: The Colombian Connection,2.9,
1990,Leatherface: Texas Chainsaw Massacre III,2.9,
1990,Delta Force 2: The Colombian Connection,2.9,
1990,Another 48 Hrs.,2.9,
1990,Nuns on the Run,2.9,
1990,Opportunity Knocks,2.9,
1990,Darkman,2.9,
1990,Frankenstein Unbound,2.9,
1990,Heart Condition,2.9,
1990,Texasville,2.9,
1990,Navy Seals,2.9,
1990,The Two Jakes,2.9,
1990,Chicago Joe and the Showgirl,2.9,
1990,Fire Birds,2.9,
1990,House Party,2.9,
1990,The Exorcist III,2.9,
